HMDB_ID,Name,MF,Exact_Mass,category
HMDB0062674,Bis(2-methylundecan-2-yl) Disulfide,C24H50S2,402.335394,0
HMDB0062678,N-hexacosanoylglycine,C28H55NO3,453.4181946,0
HMDB0062682,2-methylhexenoyl-CoA,C28H46N7O17P3S,877.1883739,0
HMDB0062698,L-saccharopinate(1-),C11H20N2O6,276.1321364,0
HMDB0062702,"N,N'-diacetylchitobiose",C16H28N2O11,424.1693097,0
HMDB0062715,N-acetyl-L-2-aminoadipate(2-),C8H13NO5,203.0793725,0
HMDB0062720,Thymol Sulfate,C10H14O4S,230.0612801,0
HMDB0062727,1-iodo-2-methylundecane,C12H25I,296.1001,0
HMDB0062730,"N(1)-isopropyl-2-methylpropan-1,2-diamine",C7H18N2,130.1469986,0
HMDB0062734,2-S-cysteinyl-DOPA,C12H16N2O6S,316.0729074,0
HMDB0062737,(9E)-10-nitrooctadecenoic Acid,C18H33NO4,327.2409585,0
HMDB0062761,Selenate,H2O4Se,145.9118298,0
HMDB0062766,"4-ethylamino-6-isopropylamino-1,3,5-triazin-2-ol",C8H15N5O,197.1276601,0
HMDB0062775,4-Vinylphenol sulfate,C8H8O4S,200.0143299,0
HMDB0062779,Cortisol 21-sulfate,C21H30O8S,442.1661391,0
HMDB0062791,"(2,3-diphenylcyclopropyl)methyl Phenyl Sulfoxide",C22H20OS,332.1234864,0
HMDB0062793,6-(2-amino-2-carboxyethyl)-4-hydroxybenzothiazole,C10H10N2O3S,238.0412134,0
HMDB0062799,L-cysteine Hydrochloride,C3H8ClNO2S,156.9964274,0
HMDB0062802,Parabanic Acid,C3H2N2O3,114.0065419,0
HMDB0062884,TG(19:0/21:0/a-25:0),C68H132O6,1045.002392,0
HMDB0062962,TG(20:0/a-13:0/8:0),C44H84O6,708.6267904,0
HMDB0062996,TG(i-20:0/10:0/10:0),C43H82O6,694.6111404,0
HMDB0063213,TG(19:0/i-24:0/i-24:0),C70H136O6,1073.033692,0
HMDB0064209,TG(i-19:0/a-25:0/a-25:0),C72H140O6,1101.064992,0
HMDB0064779,TG(i-21:0/8:0/8:0),C40H76O6,652.5641902,0
HMDB0068101,TG(a-21:0/a-25:0/a-25:0)[rac],C74H144O6,1129.096292,0
HMDB0069509,TG(i-24:0/i-24:0/a-25:0)[rac],C76H148O6,1157.127592,0
HMDB0070157,TG(a-25:0/a-25:0/i-24:0)[rac],C77H150O6,1171.143243,0
HMDB0070600,TG(a-25:0/a-25:0/a-25:0)[rac],C78H152O6,1185.158893,0
HMDB0071121,TG(10:0/i-12:0/13:0),C38H72O6,624.53289,0
HMDB0071165,TG(10:0/13:0/8:0),C34H64O6,568.4702898,0
HMDB0071228,TG(8:0/14:0/10:0),C35H66O6,582.4859398,0
HMDB0071246,TG(8:0/8:0/a-13:0)[rac],C32H60O6,540.4389897,0
HMDB0071469,TG(8:0/8:0/i-12:0),C31H58O6,526.4233396,0
HMDB0072193,TG(10:0/8:0/8:0),C29H54O6,498.3920395,0
HMDB0072839,MG(19:0/0:0/0:0),C22H44O4,372.3239599,0
HMDB0072847,MG(0:0/a-25:0/0:0)[rac],C28H56O4,456.4178603,0
HMDB0072855,MG(a-21:0/0:0/0:0)[rac],C24H48O4,400.35526,0
HMDB0072858,MG(0:0/i-12:0/0:0),C15H30O4,274.2144094,0
HMDB0072866,MG(10:0/0:0/0:0),C13H26O4,246.1831093,0
HMDB0072885,CL(i-13:0/i-21:0/i-17:0/i-14:0),C74H144O17P2,1366.987877,0
HMDB0072909,CL(i-13:0/i-21:0/i-17:0/i-16:0),C76H148O17P2,1395.019177,0
HMDB0072933,"CL(i-13:0/i-21:0/i-17:0/18:2(9Z,11Z))",C78H148O17P2,1419.019177,0
HMDB0072936,CL(i-13:0/i-21:0/i-17:0/i-18:0),C78H152O17P2,1423.050477,0
HMDB0072957,CL(i-13:0/i-21:0/i-17:0/i-20:0),C80H156O17P2,1451.081778,0
HMDB0072981,CL(i-13:0/i-21:0/i-17:0/i-22:0),C82H160O17P2,1479.113078,0
HMDB0072989,CL(i-13:0/i-21:0/i-17:0/i-24:0),C84H164O17P2,1507.144378,0
HMDB0072997,CL(a-13:0/a-21:0/a-17:0/a-25:0)[rac],C85H166O17P2,1521.160028,0
HMDB0073013,"CL(i-13:0/a-21:0/18:2(9Z,11Z)/i-13:0)[rac]",C74H140O17P2,1362.956577,0
HMDB0073037,"CL(i-13:0/a-21:0/18:2(9Z,11Z)/i-15:0)[rac]",C76H144O17P2,1390.987877,0
HMDB0073092,"CL(i-13:0/a-21:0/18:2(9Z,11Z)/i-19:0)[rac]",C80H152O17P2,1447.050477,0
HMDB0073108,"CL(i-13:0/a-21:0/18:2(9Z,11Z)/i-21:0)[rac]",C82H156O17P2,1475.081778,0
HMDB0073124,"CL(i-13:0/a-21:0/18:2(9Z,11Z)/i-22:0)[rac]",C83H158O17P2,1489.097428,0
HMDB0073126,CL(i-13:0/i-21:0/i-18:0/i-22:0),C83H162O17P2,1493.128728,0
HMDB0073132,"CL(i-13:0/a-21:0/18:2(9Z,11Z)/i-24:0)[rac]",C85H162O17P2,1517.128728,0
HMDB0073140,CL(i-13:0/a-21:0/i-18:0/a-25:0)[rac],C86H168O17P2,1535.175678,0
HMDB0073141,"CL(a-13:0/a-21:0/18:2(9Z,11Z)/a-25:0)[rac]",C86H164O17P2,1531.144378,0
HMDB0073216,CL(i-13:0/a-21:0/i-19:0/a-25:0)[rac],C87H170O17P2,1549.191328,0
HMDB0073288,CL(i-13:0/a-21:0/i-20:0/a-25:0)[rac],C88H172O17P2,1563.206978,0
HMDB0073427,CL(a-13:0/a-21:0/a-21:0/a-25:0)[rac],C89H174O17P2,1577.222628,0
HMDB0073502,CL(i-13:0/a-21:0/i-22:0/a-25:0)[rac],C90H176O17P2,1591.238278,0
HMDB0073570,CL(i-13:0/i-21:0/i-24:0/i-24:0),C91H178O17P2,1605.253928,0
HMDB0073574,CL(i-13:0/a-21:0/i-24:0/a-25:0)[rac],C92H180O17P2,1619.269578,0
HMDB0073646,CL(a-13:0/a-21:0/a-25:0/a-25:0)[rac],C93H182O17P2,1633.285228,0
HMDB0073650,CL(i-13:0/i-22:0/i-12:0/i-12:0),C68H132O17P2,1282.893977,0
HMDB0073652,CL(i-13:0/i-22:0/i-12:0/i-13:0),C69H134O17P2,1296.909627,0
HMDB0073656,CL(i-13:0/i-22:0/i-12:0/i-14:0),C70H136O17P2,1310.925277,0
HMDB0073658,CL(i-13:0/i-22:0/i-12:0/i-15:0),C71H138O17P2,1324.940927,0
HMDB0073662,CL(i-13:0/i-22:0/i-12:0/i-16:0),C72H140O17P2,1338.956577,0
HMDB0074009,"CL(a-13:0/i-22:0/18:2(9Z,11Z)/18:2(9Z,11Z))[rac]",C80H148O17P2,1443.019177,0
HMDB0074031,"CL(a-13:0/i-22:0/18:2(9Z,11Z)/i-22:0)[rac]",C84H160O17P2,1503.113078,0
HMDB0074039,"CL(i-13:0/i-22:0/18:2(9Z,11Z)/a-25:0)[rac]",C87H166O17P2,1545.160028,0
HMDB0074292,CL(i-13:0/i-22:0/a-25:0/a-25:0)[rac],C94H184O17P2,1647.300878,0
HMDB0074654,"CL(a-13:0/i-24:0/18:2(9Z,11Z)/18:2(9Z,11Z))[rac]",C82H152O17P2,1471.050477,0
HMDB0074680,"CL(a-13:0/i-24:0/18:2(9Z,11Z)/i-24:0)[rac]",C88H168O17P2,1559.175678,0
HMDB0074684,"CL(i-13:0/i-24:0/18:2(9Z,11Z)/a-25:0)[rac]",C89H170O17P2,1573.191328,0
HMDB0074902,CL(i-13:0/i-24:0/i-24:0/a-25:0)[rac],C95H186O17P2,1661.316529,0
HMDB0074938,CL(i-13:0/i-24:0/a-25:0/a-25:0)[rac],C96H188O17P2,1675.332179,0
HMDB0075331,"CL(a-13:0/a-25:0/18:2(9Z,11Z)/a-25:0)[rac]",C90H172O17P2,1587.206978,0
HMDB0075583,CL(a-13:0/a-25:0/a-25:0/a-25:0)[rac],C97H190O17P2,1689.347829,0
HMDB0075585,CL(i-14:0/i-12:0/i-12:0/i-12:0),C59H114O17P2,1156.753126,0
HMDB0075586,CL(i-14:0/i-12:0/i-12:0/i-13:0),C60H116O17P2,1170.768776,0
HMDB0075588,CL(i-14:0/i-12:0/i-12:0/i-14:0),C61H118O17P2,1184.784426,0
HMDB0075589,CL(i-14:0/i-12:0/i-12:0/i-15:0),C62H120O17P2,1198.800076,0
HMDB0075591,CL(i-14:0/i-12:0/i-12:0/i-16:0),C63H122O17P2,1212.815726,0
HMDB0075592,CL(i-14:0/i-12:0/i-12:0/i-17:0),C64H124O17P2,1226.831377,0
HMDB0075594,"CL(i-14:0/i-12:0/i-12:0/18:2(9Z,11Z))",C65H122O17P2,1236.815726,0
HMDB0075595,CL(i-14:0/i-12:0/i-12:0/i-18:0),C65H126O17P2,1240.847027,0
HMDB0075596,CL(i-14:0/i-12:0/i-12:0/i-19:0),C66H128O17P2,1254.862677,0
HMDB0075597,CL(i-14:0/i-12:0/i-12:0/i-20:0),C67H130O17P2,1268.878327,0
HMDB0075621,"CL(i-14:0/i-12:0/i-13:0/18:2(9Z,11Z))",C66H124O17P2,1250.831377,0
HMDB0075648,"CL(i-14:0/i-12:0/i-14:0/18:2(9Z,11Z))",C67H126O17P2,1264.847027,0
HMDB0075674,"CL(i-14:0/i-12:0/i-15:0/18:2(9Z,11Z))",C68H128O17P2,1278.862677,0
HMDB0075701,"CL(i-14:0/i-12:0/i-16:0/18:2(9Z,11Z))",C69H130O17P2,1292.878327,0
HMDB0075728,"CL(i-14:0/i-12:0/i-17:0/18:2(9Z,11Z))",C70H132O17P2,1306.893977,0
HMDB0075764,"CL(i-14:0/i-12:0/i-18:0/18:2(9Z,11Z))",C71H134O17P2,1320.909627,0
HMDB0075767,"CL(i-14:0/i-12:0/18:2(9Z,11Z)/18:2(9Z,11Z))",C71H130O17P2,1316.878327,0
HMDB0075769,"CL(i-14:0/i-12:0/18:2(9Z,11Z)/i-19:0)",C72H136O17P2,1334.925277,0
HMDB0076939,"CL(a-13:0/i-20:0/18:2(9Z,11Z)/18:2(9Z,11Z))[rac]",C78H144O17P2,1414.987877,0
HMDB0079068,"CL(a-13:0/i-16:0/18:2(9Z,11Z)/18:2(9Z,11Z))[rac]",C74H136O17P2,1358.925277,0
HMDB0080375,"CL(i-12:0/18:2(9Z,11Z)/i-12:0/i-12:0)",C63H118O17P2,1208.784426,0
HMDB0080377,"CL(i-12:0/18:2(9Z,11Z)/i-12:0/i-13:0)",C64H120O17P2,1222.800076,0
HMDB0080394,"CL(i-12:0/18:2(9Z,11Z)/i-12:0/18:2(9Z,11Z))",C69H126O17P2,1288.847027,0
HMDB0080448,"CL(i-12:0/18:2(9Z,11Z)/a-13:0/18:2(9Z,11Z))[rac]",C70H128O17P2,1302.862677,0
HMDB0080555,"CL(i-12:0/18:2(9Z,11Z)/a-15:0/18:2(9Z,11Z))[rac]",C72H132O17P2,1330.893977,0
HMDB0080738,"CL(i-12:0/18:2(9Z,11Z)/18:2(9Z,11Z)/18:2(9Z,11Z))",C75H134O17P2,1368.909627,0
HMDB0080743,"CL(i-12:0/18:2(9Z,11Z)/18:2(9Z,11Z)/i-19:0)",C76H140O17P2,1386.956577,0
HMDB0083463,"CL(i-13:0/18:2(9Z,11Z)/18:2(9Z,11Z)/18:2(9Z,11Z))",C76H136O17P2,1382.925277,0
HMDB0086136,CL(i-12:0/i-12:0/i-12:0/i-12:0),C57H110O17P2,1128.721826,0
HMDB0086137,CL(i-12:0/i-12:0/i-12:0/i-13:0),C58H112O17P2,1142.737476,0
HMDB0092900,DG(8:0/0:0/8:0),C19H36O5,344.2562743,0
HMDB0092901,DG(8:0/10:0/0:0),C21H40O5,372.2875744,0
HMDB0092907,DG(8:0/13:0/0:0),C24H46O5,414.3345246,0
HMDB0092917,DG(8:0/15:0/0:0),C26H50O5,442.3658247,0
HMDB0092923,DG(8:0/16:0/0:0),C27H52O5,456.3814748,0
HMDB0092927,DG(8:0/17:0/0:0),C28H54O5,470.3971248,0
HMDB0092933,DG(8:0/18:0/0:0),C29H56O5,484.4127749,0
HMDB0092937,DG(8:0/19:0/0:0),C30H58O5,498.428425,0
HMDB0093702,DG(i-16:0/a-25:0/0:0),C44H86O5,694.6475259,0
HMDB0093993,DG(i-18:0/a-25:0/0:0),C46H90O5,722.678826,0
HMDB0094225,DG(i-20:0/a-25:0/0:0),C48H94O5,750.7101261,0
HMDB0094646,2-Pentanamido-3-phenylpropanoic acid,C14H19NO3,249.1364935,0
HMDB0094648,Leu-Leu-Leu,C18H35N3O4,357.2627566,0
HMDB0094650,"5alpha-pregnan-3beta,20alpha-diol disulfate",C10H11N3O2S,237.0571978,0
HMDB0094658,1-[2-Methyl-3-(methylthio) allyl]cyclohex-2-enol,C11H18OS,198.1078364,0
HMDB0094676,Val-Val-Val,C15H29N3O4,315.2158064,0
HMDB0094680,Octaethylene glycol,C16H34O9,370.2202827,0
HMDB0094682,"5alpha-Androstan-3alpha,17beta-diol disulfate",C19H32O8S2,452.1538603,0
HMDB0094688,1-Stearoylglycerophosphocholine,C26H55NO7P,524.3716151,0
HMDB0094700,Perfluorohexane sulfonic acid,C6HF13O3S,399.9438813,0
HMDB0094704,N-Propionylmethionine,C8H15NO3S,205.0772645,0
HMDB0094708,Tetraethylene glycol,C8H18O5,194.1154237,0
HMDB0094710,3-[3-(Sulfooxy)phenyl]propanoic acid,C9H10O6S,246.0198092,0
HMDB0094715,Dimethylarsinic acid,C2H7AsO2,137.9662009,0
HMDB0094807,2-nonenoylglycine,C11H19NO3,213.1364935,0
HMDB0112081,"3,4-Dimethyl-5-pentyl-2-furanpentadecanoic acid",C26H46O3,406.3446953,0
HMDB0112082,3-Methyl-5-pentyl-2-furanpentadecanoic acid,C25H44O3,392.3290453,0
HMDB0112105,FAHFA(18:1(9Z)/12-O-18:0),C36H68O4,564.5117607,0
HMDB0112106,FAHFA(16:0/9-O-18:0),C34H66O4,538.4961106,0
HMDB0112108,FAHFA(16:1(9Z)/9-O-18:0),C34H64O4,536.4804605,0
HMDB0112112,FAHFA(18:0/9-O-18:0),C36H70O4,566.5274107,0
HMDB0112154,FAHFA(16:1(9Z)/5-O-16:0),C32H60O4,508.4491604,0
HMDB0112169,"FAHFA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/9-O-18:2(10E,12Z))",C40H62O4,606.4648105,0
HMDB0112171,"FAHFA(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14-O-22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C44H62O4,654.4648105,0
HMDB0112197,CE(11:1D3),C47H76O3,688.5794463,0
HMDB0112198,CE(11:1D5),C49H80O3,716.6107464,0
HMDB0112210,CE(15D5),C53H90O3,774.6889968,0
HMDB0112211,CE(15M5),C52H88O3,760.6733467,0
HMDB0112212,CE(3D5),C41H66O3,606.501196,0
HMDB0112213,CE(3M5),C40H64O3,592.4855459,0
HMDB0112214,CE(5D5),C43H70O3,634.5324961,0
HMDB0112215,CE(5M5),C42H68O3,620.5168461,0
HMDB0112216,CE(5M7),C44H72O3,648.5481462,0
HMDB0112235,Heneicosanoyl-CoA,C42H76N7O17P3S,1075.423126,0
HMDB0112237,"(10Z,13Z)-Nonadecadienoyl-CoA",C40H68N7O17P3S,1043.360526,0
HMDB0112241,Anteisopentacosanoyl-CoA,C46H84N7O17P3S,1131.485726,0
HMDB0112273,PS(14:0/15:0),C35H68NO10P,693.4580844,0
HMDB0112275,PS(14:1(9Z)/15:0),C35H66NO10P,691.4424343,0
HMDB0112281,PS(15:0/16:0),C37H72NO10P,721.4893845,0
HMDB0112282,PS(15:0/16:1(9Z)),C37H70NO10P,719.4737345,0
HMDB0112283,PS(15:0/18:1(11Z)),C39H74NO10P,747.5050346,0
HMDB0112285,PS(15:0/20:1(11Z)),C41H78NO10P,775.5363347,0
HMDB0112292,PS(14:1(9Z)/24:1(15Z)),C44H82NO10P,815.5676348,0
HMDB0112307,PS(14:0/24:1(15Z)),C44H84NO10P,817.5832849,0
HMDB0112309,"PS(14:1(9Z)/18:4(6Z,9Z,12Z,15Z))",C38H64NO10P,725.4267843,0
HMDB0112313,"PS(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C40H66NO10P,751.4424343,0
HMDB0112322,PS(15:0/18:0),C39H76NO10P,749.5206846,0
HMDB0112323,"PS(15:0/18:2(9Z,12Z))",C39H72NO10P,745.4893845,0
HMDB0112324,"PS(15:0/18:3(6Z,9Z,12Z))",C39H70NO10P,743.4737345,0
HMDB0112326,"PS(15:0/18:4(6Z,9Z,12Z,15Z))",C39H68NO10P,741.4580844,0
HMDB0112327,PS(15:0/20:0),C41H80NO10P,777.5519848,0
HMDB0112328,"PS(15:0/20:2(11Z,14Z))",C41H76NO10P,773.5206846,0
HMDB0112329,"PS(15:0/20:3(5Z,8Z,11Z))",C41H74NO10P,771.5050346,0
HMDB0112331,"PS(15:0/20:4(5Z,8Z,11Z,14Z))",C41H72NO10P,769.4893845,0
HMDB0112334,PS(15:0/22:0),C43H84NO10P,805.5832849,0
HMDB0112335,PS(15:0/22:1(13Z)),C43H82NO10P,803.5676348,0
HMDB0112336,"PS(15:0/22:4(7Z,10Z,13Z,16Z))",C43H76NO10P,797.5206846,0
HMDB0112339,"PS(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C43H72NO10P,793.4893845,0
HMDB0112340,PS(15:0/24:0),C45H88NO10P,833.614585,0
HMDB0112341,PS(15:0/24:1(15Z)),C45H86NO10P,831.598935,0
HMDB0112355,PS(16:0/24:0),C46H90NO10P,847.6302351,0
HMDB0112356,PS(16:0/24:1(15Z)),C46H88NO10P,845.614585,0
HMDB0112371,PS(16:1(9Z)/24:1(15Z)),C46H86NO10P,843.598935,0
HMDB0112382,"PS(18:0/22:4(7Z,10Z,13Z,16Z))",C46H82NO10P,839.5676348,0
HMDB0112384,PS(18:0/24:0),C48H94NO10P,875.6615352,0
HMDB0112385,PS(18:0/24:1(15Z)),C48H92NO10P,873.6458852,0
HMDB0112402,"PS(18:1(11Z)/22:2(13Z,16Z))",C46H84NO10P,841.5832849,0
HMDB0112408,PS(18:1(11Z)/24:1(15Z)),C48H90NO10P,871.6302351,0
HMDB0112442,"PS(18:2(9Z,12Z)/24:1(15Z))",C48H88NO10P,869.614585,0
HMDB0112459,"PS(18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C44H70NO10P,803.4737345,0
HMDB0112467,"PS(18:3(6Z,9Z,12Z)/24:1(15Z))",C48H86NO10P,867.598935,0
HMDB0112496,"PS(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))",C42H66NO10P,775.4424343,0
HMDB0112503,"PS(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C44H68NO10P,801.4580844,0
HMDB0112509,"PS(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C46H70NO10P,827.4737345,0
HMDB0112537,"PS(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C48H82NO10P,863.5676348,0
HMDB0112538,PS(20:0/24:0),C50H98NO10P,903.6928354,0
HMDB0112539,PS(20:0/24:1(15Z)),C50H96NO10P,901.6771853,0
HMDB0112564,"PS(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C48H80NO10P,861.5519848,0
HMDB0112566,PS(20:1(11Z)/24:1(15Z)),C50H94NO10P,899.6615352,0
HMDB0112592,"PS(20:2(11Z,14Z)/24:1(15Z))",C50H92NO10P,897.6458852,0
HMDB0112617,"PS(20:3(5Z,8Z,11Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C48H78NO10P,859.5363347,0
HMDB0112620,"PS(20:3(5Z,8Z,11Z)/24:1(15Z))",C50H90NO10P,895.6302351,0
HMDB0112704,"PS(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C48H72NO10P,853.4893845,0
HMDB0112706,"PS(20:5(5Z,8Z,11Z,14Z,17Z)/24:1(15Z))",C50H86NO10P,891.598935,0
HMDB0112734,PS(22:0/24:0),C52H102NO10P,931.7241355,0
HMDB0112735,PS(22:0/24:1(15Z)),C52H100NO10P,929.7084854,0
HMDB0112760,PS(22:1(13Z)/24:1(15Z)),C52H98NO10P,927.6928354,0
HMDB0112763,"PS(22:2(13Z,16Z)/15:0)",C43H80NO10P,801.5519848,0
HMDB0112783,"PS(22:2(13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C50H84NO10P,889.5832849,0
HMDB0112785,"PS(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H82NO10P,887.5676348,0
HMDB0112787,"PS(22:2(13Z,16Z)/24:1(15Z))",C52H96NO10P,925.6771853,0
HMDB0112811,"PS(22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C50H80NO10P,885.5519848,0
HMDB0112813,"PS(22:4(7Z,10Z,13Z,16Z)/24:0)",C52H94NO10P,923.6615352,0
HMDB0112835,"PS(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C50H78NO10P,883.5363347,0
HMDB0112837,"PS(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H76NO10P,881.5206846,0
HMDB0112863,"PS(22:5(7Z,10Z,13Z,16Z,19Z)/24:1(15Z))",C52H90NO10P,919.6302351,0
HMDB0112880,"PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:1(15Z))",C52H88NO10P,917.614585,0
HMDB0112908,PS(24:0/24:0),C54H106NO10P,959.7554356,0
HMDB0112909,PS(24:0/24:1(15Z)),C54H104NO10P,957.7397856,0
HMDB0112934,PS(24:1(15Z)/24:1(15Z)),C54H102NO10P,955.7241355,0
HMDB0112942,PE-NMe(14:1(9Z)/14:1(9Z)),C34H64NO8P,645.436955,0
HMDB0113003,"PE-NMe(14:1(9Z)/18:4(6Z,9Z,12Z,15Z))",C38H66NO8P,695.4526051,0
HMDB0113009,"PE-NMe(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C40H68NO8P,721.4682552,0
HMDB0113015,"PE-NMe(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C42H70NO8P,747.4839052,0
HMDB0113261,"PE-NMe(18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))",C42H68NO8P,745.4682552,0
HMDB0113269,"PE-NMe(18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C44H70NO8P,771.4839052,0
HMDB0113276,"PE-NMe(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C46H72NO8P,797.4995553,0
HMDB0113505,"PE-NMe(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C48H74NO8P,823.5152053,0
HMDB0113698,"PE-NMe(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C50H76NO8P,849.5308554,0
HMDB0114492,"PE-NMe2(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C51H86NO8P,871.6091057,0
HMDB0114494,"PE-NMe2(22:2(13Z,16Z)/24:1(15Z))",C53H100NO8P,909.7186562,0
HMDB0114519,"PE-NMe2(22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C51H84NO8P,869.5934557,0
HMDB0114521,"PE-NMe2(22:4(7Z,10Z,13Z,16Z)/24:0)",C53H98NO8P,907.7030061,0
HMDB0114522,"PE-NMe2(22:4(7Z,10Z,13Z,16Z)/24:1(15Z))",C53H96NO8P,905.6873561,0
HMDB0114544,"PE-NMe2(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C51H82NO8P,867.5778056,0
HMDB0114546,"PE-NMe2(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C51H80NO8P,865.5621555,0
HMDB0114548,"PE-NMe2(22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))",C53H94NO8P,903.671706,0
HMDB0114601,"PE-NMe2(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C51H78NO8P,863.5465055,0
HMDB0114603,"PE-NMe2(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/24:1(15Z))",C53H92NO8P,901.6560559,0
HMDB0114629,PE-NMe2(24:0/24:0),C55H110NO8P,943.7969065,0
HMDB0114630,PE-NMe2(24:0/24:1(15Z)),C55H108NO8P,941.7812564,0
HMDB0114659,PE-NMe2(24:1(15Z)/24:1(15Z)),C55H106NO8P,939.7656064,0
HMDB0114740,LysoPA(8:0/0:0),C11H23O7P,298.1181401,0
HMDB0114753,"LysoPA(22:5(4Z,7Z,10Z,13Z,16Z)/0:0)",C25H41O7P,484.2589907,0
HMDB0114756,LysoPA(24:0/0:0),C27H55O7P,522.3685411,0
HMDB0114757,LysoPA(24:1(15Z)/0:0),C27H53O7P,520.352891,0
HMDB0114760,LysoPA(a-13:0/0:0),C16H33O7P,368.1963904,0
HMDB0114762,LysoPA(a-25:0/0:0),C28H57O7P,536.3841912,0
HMDB0114771,PA(8:0/8:0),C19H37O8P,424.2226051,0
HMDB0114772,PA(8:0/22:0),C33H65O8P,620.4417061,0
HMDB0114773,PA(10:0/13:0),C26H51O8P,522.3321556,0
HMDB0114774,PA(10:0/17:0),C30H59O8P,578.3947559,0
HMDB0114775,PA(10:0/19:0),C32H63O8P,606.426056,0
HMDB0114776,PA(10:0/21:0),C34H67O8P,634.4573561,0
HMDB0114778,PA(10:0/8:0),C21H41O8P,452.2539053,0
HMDB0114779,"PA(14:0/18:2(9Z,12Z))",C35H65O8P,644.4417061,0
HMDB0114780,"PA(14:0/18:3(6Z,9Z,12Z))",C35H63O8P,642.426056,0
HMDB0114782,"PA(14:0/18:4(6Z,9Z,12Z,15Z))",C35H61O8P,640.4104059,0
HMDB0114783,PA(14:0/20:0),C37H73O8P,676.5043063,0
HMDB0114784,"PA(14:0/20:3(5Z,8Z,11Z))",C37H67O8P,670.4573561,0
HMDB0114785,"PA(14:0/20:4(5Z,8Z,11Z,14Z))",C37H65O8P,668.4417061,0
HMDB0114787,"PA(14:0/20:5(5Z,8Z,11Z,14Z,17Z))",C37H63O8P,666.426056,0
HMDB0114788,PA(14:0/22:0),C39H77O8P,704.5356064,0
HMDB0114789,PA(14:0/22:1(13Z)),C39H75O8P,702.5199564,0
HMDB0114791,"PA(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",C39H67O8P,694.4573561,0
HMDB0114793,PA(14:0/24:0),C41H81O8P,732.5669066,0
HMDB0114794,PA(14:0/24:1(15Z)),C41H79O8P,730.5512565,0
HMDB0114795,PA(14:1(9Z)/14:0),C31H59O8P,590.3947559,0
HMDB0114799,"PA(14:1(9Z)/18:4(6Z,9Z,12Z,15Z))",C35H59O8P,638.3947559,0
HMDB0114803,"PA(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C37H61O8P,664.4104059,0
HMDB0114805,"PA(14:1(9Z)/22:2(13Z,16Z))",C39H71O8P,698.4886562,0
HMDB0114809,"PA(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C39H63O8P,690.426056,0
HMDB0114811,PA(14:1(9Z)/24:1(15Z)),C41H77O8P,728.5356064,0
