"ID","mz","MF","Name","category"
9790,953.6932288,"C50H100NO13P","Inositol-P-ceramide",0
9791,953.7812559,"C56H108NO8P","PC(24:1(15Z)/24:1(15Z))",0
9792,954.4460447,"C47H70O20","Betavulgaroside I",0
9793,954.767641,"C63H102O6","TG(20:4(5Z,8Z,11Z,14Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",0
9794,954.8615414,"C62H114O6","TG(15:0/24:0/20:3(5Z,8Z,11Z))",0
9795,954.8979269,"C63H118O5","TG(22:0/20:3(5Z,8Z,11Z)/o-18:0)",0
9796,955.1625525,"C32H44N7O19P3S","E-Phenylitaconyl-CoA",0
9797,955.7241355,"C54H102NO10P","PS(24:1(15Z)/24:1(15Z))",0
9798,955.796906,"C56H110NO8P","PC(24:0/24:1(15Z))",0
9799,956.2222523,"C44H44O24","PRE",0
9800,956.4616947,"C47H72O20","Achyranthoside C",0
9801,956.4769509,"C51H72O17","Tragopogonsaponin C",0
9802,956.4980803,"C48H76O19","Elatoside I",0
9803,956.7832911,"C63H104O6","TG(20:1(11Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))",0
9804,956.8044204,"C60H108O8","Sorbitan trioleate",0
9805,956.8771915,"C62H116O6","TG(15:0/22:0/22:2(13Z,16Z))",0
9806,956.913577,"C63H120O5","TG(20:0/22:2(13Z,16Z)/o-18:0)",0
9807,957.1782026,"C32H46N7O19P3S","(R)-Benzylsuccinyl-CoA",0
9808,957.3100538,"C39H47N11O18","Pentaglutamyl folate",0
9809,957.5813564,"C53H83NO14","Everolimus",0
9810,957.7397856,"C54H104NO10P","PS(24:0/24:1(15Z))",0
9811,957.8125561,"C56H112NO8P","PC(24:0/24:0)",0
9812,958.4773448,"C47H74O20","Kudzusaponin SA4",0
9813,958.5137303,"C48H78O19","Congmuyenoside A",0
9814,958.7989411,"C63H106O6","TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))",0
9815,958.8928415,"C62H118O6","TG(15:0/20:0/24:1(15Z))",0
9816,958.929227,"C63H122O5","TG(18:0/24:1(15Z)/o-18:0)",0
9817,959.2302381,"C33H52N7O18P3S","(+)-7-Isojasmonic acid CoA",0
9818,959.7554356,"C54H106NO10P","PS(24:0/24:0)",0
9819,960.289938,"C45H52O23","1,2,2'-Trisinapoylgentiobioside",0
9820,960.5293804,"C48H80O19","Notoginsenoside G",0
9821,960.5340253,"C45H86O17P2","CL(8:0/8:0/8:0/12:0)",0
9822,960.8145912,"C63H108O6","TG(14:0/24:1(15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9823,960.9084916,"C62H120O6","TG(15:0/20:0/24:0)",0
9824,960.9448771,"C63H124O5","TG(18:0/24:0/o-18:0)",0
9825,962.2633293,"C51H46O19","6-(3-{6,8-bis[3,7-dihydroxy-2-(3-hydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-yl]-3,5,7-trihydroxy-3,4-dihydro-2H-1-benzopyran-2-yl}phenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",0
9826,962.2692025,"C44H50O24","Isovitexin 7-(6'''-sinapoylglucoside) 4'-glucoside",0
9827,962.5450304,"C48H82O19","Majoroside F1",0
9828,962.8302413,"C63H110O6","TG(20:1(11Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))",0
9829,962.8513706,"C60H114O8","Sorbitan tristearate",0
9830,963.2615382,"C33H56N7O18P3S","3-Oxododecanoyl-CoA",0
9831,963.2979238,"C34H60N7O17P3S","Tridecanoyl-CoA",0
9832,963.4126683,"C49H57N9O12","Lyciumin C",0
9833,963.4986429,"C45H79N3O15P2","CDP-DG(18:2(9Z,11Z)/a-15:0)",0
9834,963.692835,"C55H98NO10P","PC(DiMe(13,5)/MonoMe(13,5))",0
9835,964.2484671,"C43H48O25","Quercetin 3-(6''''-feruloylglucosyl)-(1->2)-galactosyl-(1->2)-glucoside",0
9836,964.5078096,"C47H82O16P2","PIP(16:0/22:5(4Z,7Z,10Z,13Z,16Z))",0
9837,964.7883764,"C65H104O5","TG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/o-18:0)",0
9838,964.8458913,"C63H112O6","TG(20:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))",0
9839,965.2771883,"C33H58N7O18P3S","(S)-3-Hydroxydodecanoyl-CoA",0
9840,965.3335937,"C36H59N3O27","Disialosyl galactosyl globoside",0
9841,965.635714,"C53H92NO12P","PS(DiMe(13,5)/MonoMe(13,5))",0
9842,966.4271898,"C41H77O19P3","PIP2(16:0/16:2(9Z,12Z))",0
9843,966.4307885,"C44H70O23","Rebaudioside E",0
9844,966.5234597,"C47H84O16P2","PIP(16:0/22:4(10Z,13Z,16Z,19Z))",0
9845,966.8040265,"C65H106O5","TG(22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/o-18:0)",0
9846,966.8615414,"C63H114O6","TG(20:0/20:0/20:4(5Z,8Z,11Z,14Z))",0
9847,967.529943,"C45H83N3O15P2","CDP-DG(a-13:0/i-20:0)",0
9848,967.607965,"C48H89NO18","Trihexosylceramide (d18:1/12:0)",0
9849,968.2138771,"C56H40O14S","[3-(4-{5-[(E)-2-[3-(3,5-dihydroxyphenyl)-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-4-yl]ethenyl]-2-(4-hydroxyphenyl)-1-benzofuran-3-yl}-6-hydroxy-2-(4-hydroxyphenyl)-2,3-dihydro-1-benzofuran-3-yl)phenyl]oxidanesulfonic acid",0
9850,968.4253092,"C47H68O21","Basellasaponin B",0
9851,968.4428399,"C41H79O19P3","PIP2(16:0/16:1(9Z))",0
9852,968.4980803,"C49H76O19","Goyasaponin III",0
9853,968.5391097,"C47H86O16P2","PIP(18:2(9Z,12Z)/20:1(11Z))",0
9854,968.8196766,"C65H108O5","TG(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/o-18:0)",0
9855,968.8771914,"C63H116O6","TG(20:1(11Z)/20:1(11Z)/20:1(11Z))",0
9856,970.4409593,"C47H70O21","Basellasaponin A",0
9857,970.4584899,"C41H81O19P3","PIP2(16:0/16:0)",0
9858,970.4773448,"C48H74O20","Quillaic acid 3-[rhamnosyl-(1->3)-[galactosyl-(1->2)]-glucuronide]",0
9859,970.5137303,"C49H78O19","Calenduloside H methyl ester",0
9860,970.5547598,"C47H88O16P2","PIP(16:0/22:2(13Z,16Z))",0
9861,970.7050407,"C65H94O6","TG(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9862,970.8353266,"C65H110O5","TG(22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z)/o-18:0)",0
9863,970.8869683,"C70H114O","Dolichol-14",0
9864,970.8928415,"C63H118O6","TG(20:0/20:1(11Z)/20:1(11Z))",0
9865,971.2666242,"C35H56N7O17P3S","(3E,5Z,8Z)-Tetradecatrienoyl-CoA",0
9866,971.4991577,"C20H4Cl4I4O5","Rose bengal",0
9867,971.7272923,"C54H101NO13","Galabiosylceramide (d18:1/24:1(15Z))",0
9868,972.4566094,"C47H72O21","Betavulgaroside VI",0
9869,972.4929949,"C48H76O20","28-Glucosylarjunolate 3-[rhamnosyl-(1->3)-glucuronide]",0
9870,972.7206908,"C65H96O6","TG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9871,972.8509767,"C65H112O5","TG(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/o-18:0)",0
9872,972.9084916,"C63H120O6","TG(20:0/20:0/20:1(11Z))",0
9873,973.1731172,"C32H46N7O20P3S","2-Carboxymethyl-3-hydroxyphenylpropionyl-CoA",0
9874,973.2822737,"C35H58N7O17P3S","5-cis-8-cis-Tetradecadienoyl-CoA",0
9875,973.7429424,"C54H103NO13","Galabiosylceramide (d18:1/24:0)",0
9876,974.1905583,"C50H38O21","Theadibenzotropolone A",0
9877,974.1964315,"C43H42O26","Apigenin 4'-[feruloyl-(->2)-glucuronyl-(1->2)-glucuronide] 7-glucuronide",0
9878,974.3631029,"C44H62O24","(8R,8'R)-Secoisolariciresinol 9,9'-bis-[4-carboxy-3-hydroxy-3-methylbutanoyl-(->6)-glucoside]",0
9879,974.5086449,"C48H78O20","Asiaticoside B",0
9880,974.5496754,"C46H88O17P2","CL(8:0/8:0/8:0/13:0)",0
9881,974.7363409,"C65H98O6","TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9882,974.8302413,"C64H110O6","TG(15:0/24:1(15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9883,974.8666268,"C65H114O5","TG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/o-18:0)",0
9884,974.9241416,"C63H122O6","TG(20:0/20:0/20:0)",0
9885,975.2979238,"C35H60N7O17P3S","(2E)-Tetradecenoyl-CoA",0
9886,975.3570039,"C40H53N11O18","5-Methyltetrahydropteroylpentaglutamate",0
9887,975.4986429,"C46H79N3O15P2","CDP-DG(16:1(9Z)/18:2(9Z,12Z))",0
9888,976.102925,"C40H32O29","3,4,5-trihydroxy-6-({1,8,16,17,18,21,22,23,34,39,39-undecahydroxy-2,5,13,26,31-pentaoxo-6,9,12,27,30,40-hexaoxaoctacyclo[34.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,<U+00A9><U+00A7><U+00BB><U+00A6><U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>Y.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>Z,<U+00A9><U+00A7><U+00BA><U+0088><U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>Y.0<U+00A9><U+00A7><U+00BA>g<U+00A6><U+00A3><U+00A8><U+00B9>?,<U+00A9><U+00A7><U+00BA><U+0088><U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>g.0<U+00A9><U+00A7><U+00BA>g<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,<U+00A9><U+00A7><U+00BA>g<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>g.0<U+00A9><U+00A7><U+00BA><U+0088><U+00A6><U+00A3><U+00A8><U+00B9>?,<U+00A9><U+00A7><U+00BA><U+0088><U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e.0<U+00A9><U+00A7><U+00BB><U+00A6><U+00A9><U+00A7><U+00BA><U+0088>,<U+00A9><U+00A7><U+00BB><U+00A6><U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>Z]tetraconta-3,14,16,18,20,22,24,32,34,36-decaen-35-yl}oxy)oxane-2-carboxylic acid",0
9889,976.3787529,"C44H64O24","Crocin",0
9890,976.524295,"C48H80O20","(3b,16a,20R)-3,16,20,22,25-Pentahydroxy-5-cucurbiten-11-one 3-[rhamnosyl-(1->4)-[glucosyl-(1->6)]-glucoside]",0
9891,976.7519909,"C65H100O6","TG(22:5(7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9892,976.8458913,"C64H112O6","TG(15:0/24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9893,976.8822768,"C65H116O5","TG(22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/o-18:0)",0
9894,977.3135738,"C35H62N7O17P3S","Tetradecanoyl-CoA",0
9895,977.514292,"C46H81N3O15P2","CDP-DG(16:0/18:2(9Z,12Z))",0
9896,977.708485,"C56H100NO10P","PC(DiMe(13,5)/DiMe(13,5))",0
9897,978.2582439,"C51H46O20","6-(3-{8-[3,7-dihydroxy-2-(3-hydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-yl]-6-[2-(3,4-dihydroxyphenyl)-3,7-dihydroxy-3,4-dihydro-2H-1-benzopyran-4-yl]-3,5,7-trihydroxy-3,4-dihydro-2H-1-benzopyran-2-yl}phenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",0
9898,978.2641172,"C44H50O25","Kaempferol 3-O-sinapoyl-sophoroside 7-O-glucoside",0
9899,978.5399451,"C48H82O20","Notoginsenoside E",0
9900,978.767641,"C65H102O6","TG(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9901,978.8615414,"C64H114O6","TG(15:0/24:0/22:5(4Z,7Z,10Z,13Z,16Z))",0
9902,978.8979269,"C65H118O5","TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/o-18:0)",0
9903,979.2200674,"C32H52N7O20P3S","3-Hydroxy-3-(4-methylpent-3-en-1-yl)glutaryl-CoA",0
9904,979.4963066,"C50H77NO16S","(4-{2-[(1R,16Z,24E,26E,28Z)-1,18-dihydroxy-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-2,3,10,14,20-pentaoxo-11,36-dioxa-4-azatricyclo[30.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>g]hexatriaconta-16,24,26,28-tetraen-12-yl]propyl}-2-hydroxycyclohexyl)oxidanesulfonic acid",0
9905,979.529942,"C46H83N3O15P2","CDP-DG(16:0/18:1(11Z))",0
9906,979.6513641,"C54H94NO12P","PS(DiMe(13,5)/DiMe(13,5))",0
9907,980.5344658,"C51H80O18","Ziziphin",0
9908,980.5555846,"C46H72N14O10","Dynorphin A 1-8",0
9909,980.5555951,"C48H84O20","Vinaginsenoside R13",0
9910,980.7832911,"C65H104O6","TG(22:5(7Z,10Z,13Z,16Z,19Z)/18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",0
9911,980.8771915,"C64H116O6","TG(15:0/24:0/22:4(7Z,10Z,13Z,16Z))",0
9912,980.913577,"C65H120O5","TG(22:0/22:4(7Z,10Z,13Z,16Z)/o-18:0)",0
9913,981.545593,"C46H85N3O15P2","CDP-DG(16:0/18:0)",0
9914,982.3489094,"C37H62N2O28","Sialyl Lex tetra",0
9915,982.7989411,"C65H106O6","TG(18:0/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9916,982.8928415,"C64H118O6","TG(15:0/24:1(15Z)/22:2(13Z,16Z))",0
9917,982.929227,"C65H122O5","TG(24:0/20:3(5Z,8Z,11Z)/o-18:0)",0
9918,983.5123396,"C44H69N15O9S","Adrenorphin",0
9919,984.4202239,"C47H68O22","Basellasaponin C",0
9920,984.4566094,"C48H72O21","Licoricesaponin A3",0
9921,984.8145912,"C65H108O6","TG(18:0/22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",0
9922,984.9084916,"C64H120O6","TG(15:0/24:0/22:2(13Z,16Z))",0
9923,984.9448771,"C65H124O5","TG(22:0/22:2(13Z,16Z)/o-18:0)",0
9924,985.2458882,"C35H54N7O18P3S","trans-2-Enoyl-OPC4-CoA",0
9925,986.3833562,"C48H68Cl2O17","OP-1118",0
9926,986.4722594,"C48H74O21","28-Glucosyl-30-methyl-3b,23-dihydroxy-12-oleanene-28,30-dioate 3-[arabinosyl-(1->3)-glucuronide]",0
9927,986.8302413,"C65H110O6","TG(18:0/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9928,986.9241416,"C64H122O6","TG(15:0/22:0/24:1(15Z))",0
9929,986.9605272,"C65H126O5","TG(20:0/24:1(15Z)/o-18:0)",0
9930,987.2615382,"C35H56N7O18P3S","OPC4-CoA",0
9931,987.4847874,"C45H69N11O12S","Carbetocin",0
9932,987.7585925,"C55H105NO13","Galabiosylceramide (d18:1/25:0)",0
9933,988.248467,"C45H48O25","Pelargonidin 3-O-[b-D-Glucopyranosyl-(1->2)-[4-hydroxycinnamoyl-(->6)]-b-D-glucopyranoside](E-) 5-O-(6-O-malonyl-b-D-glucopyranoside)",0
9934,988.4879095,"C48H76O21","Phytolaccasaponin B",0
9935,988.5606805,"C50H84O19","Quinquenoside III",0
9936,988.5653254,"C47H90O17P2","CL(8:0/8:0/8:0/14:0)",0
9937,988.8458913,"C65H112O6","TG(16:0/24:1(15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9938,988.9397917,"C64H124O6","TG(15:0/22:0/24:0)",0
9939,988.9761772,"C65H128O5","TG(20:0/24:0/o-18:0)",0
9940,989.3135744,"C36H62N7O17P3S","(2E)-Pentadecenoyl-CoA",0
9941,990.1913461,"C43H42O27","Luteolin 7-[E-feruloyl-(->2)-glucuronyl-(1->2)-glucuronide] 4'-glucuronide",0
9942,990.3275053,"C36H62O31","Maltohexaose",0
9943,990.8615414,"C65H114O6","TG(16:0/24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9944,991.2928384,"C35H60N7O18P3S","3-Oxotetradecanoyl-CoA",0
9945,991.3292239,"C36H64N7O17P3S","Pentadecanoyl Coenzyme A",0
9946,991.4963066,"C51H77NO16S","(4-{2-[(1R,16Z,24E,26E,28Z)-1,18-dihydroxy-19,30-dimethoxy-15,17,21,23,29-pentamethyl-35-methylidene-2,3,10,14,20-pentaoxo-11,36-dioxa-4-azatricyclo[30.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>g]hexatriaconta-16,24,26,28-tetraen-12-yl]propyl}-2-methoxycyclohexyl)oxidanesulfonic acid",0
9947,991.529943,"C47H83N3O15P2","CDP-DG(18:2(9Z,11Z)/a-17:0)",0
9948,992.8771915,"C65H116O6","TG(16:0/24:0/22:5(4Z,7Z,10Z,13Z,16Z))",0
9949,993.3084884,"C35H62N7O18P3S","(S)-3-Hydroxytetradecanoyl-CoA",0
9950,993.5119566,"C51H79NO16S","(4-{2-[(1R,16Z,24E,26E,28Z)-1,18-dihydroxy-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-2,3,10,14,20-pentaoxo-11,36-dioxa-4-azatricyclo[30.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>g]hexatriaconta-16,24,26,28-tetraen-12-yl]propyl}-2-methoxycyclohexyl)oxidanesulfonic acid",0
9951,994.2531585,"C51H46O21","6-(3-{6,8-bis[2-(3,4-dihydroxyphenyl)-3,7-dihydroxy-3,4-dihydro-2H-1-benzopyran-4-yl]-3,5,7-trihydroxy-3,4-dihydro-2H-1-benzopyran-2-yl}phenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",0
9952,994.2590318,"C44H50O26","Quercetin 3-(6''-sinapoylsophorotrioside)",0
9953,994.4409593,"C49H70O21","(3x,5x,10x)-9,10-Didehydroisohumbertiol O-[rhamnopyranosyl-(1->4)-rhamnopyranosyl-(1->2)-[(E)-feruloyl-(->4)-rhamnosyl-(1->6)]-glucoside]",0
9954,994.4584899,"C43H81O19P3","PIP2(16:0/18:2(9Z,12Z))",0
9955,994.6944286,"C60H100O7P2","Dodecaprenyl diphosphate",0
9956,994.7989411,"C66H106O6","TG(22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))",0
9957,994.8928415,"C65H118O6","TG(16:0/24:0/22:4(7Z,10Z,13Z,16Z))",0
9958,995.5612431,"C47H87N3O15P2","CDP-DG(a-13:0/i-22:0)",0
9959,995.9809256,"C20H30N10O25P6","Diadenosine hexaphosphate",0
9960,996.2324231,"C50H44O22","3-O-alpha-L-Arabinopyranosylcinnamtannin B1",0
9961,996.47414,"C43H83O19P3","PIP2(16:0/18:1(11Z))",0
9962,996.7206908,"C67H96O6","TG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9963,996.9084916,"C65H120O6","TG(16:0/24:1(15Z)/22:2(13Z,16Z))",0
9964,997.3849606,"C39H67NO28","O-b-D-glucopyranosyl-(1->3)-O-2-(acetylamino)-2-deoxy-b-D-glucopyranosyl-(1->3)-O-[6-deoxy-a-L-galactopyranosyl-(1->4)]-O-b-D-galactopyranosyl-(1->4)-O-[6-deoxy-a-L-galactopyranosyl-(1->3)]-D-Glucose",0
9965,998.343824,"C37H62N2O29","Sialyllacto-N-tetraose a",0
9966,998.4722594,"C49H74O21","(S)-Nerolidol 3-O-[a-L-Rhamnopyranosyl-(1->4)-a-L-rhamnopyranosyl-(1->2)-[4-(4-hydroxy-3-methoxycinnamoyl)-(E)-a-L-rhamnopyranosyl-(1->6)]-b-D-glucopyranoside]",0
9967,998.4897901,"C43H85O19P3","PIP2(16:0/18:0)",0
9968,998.7363409,"C67H98O6","TG(22:5(7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9969,998.8302413,"C66H110O6","TG(22:1(13Z)/19:2n6/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9970,998.9241416,"C65H122O6","TG(14:0/24:1(15Z)/24:1(15Z))",0
9971,999.3642251,"C38H65NO29","Lacto-N-difucopentaose II",0
9972,999.4986429,"C48H79N3O15P2","CDP-DG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",0
9973,999.7585925,"C56H105NO13","Galabiosylceramide (d18:1/26:1(17Z))",0
9974,1000.751991,"C67H100O6","TG(22:5(7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9975,1000.939792,"C65H124O6","TG(14:0/24:0/24:1(15Z))",0
9976,1001.240803,"C35H54N7O19P3S","3-Oxo-OPC4-CoA",0
9977,1001.280102,"C46H51NO24","Secaloside A",0
9978,1001.313574,"C37H62N7O17P3S","trans,cis-Hexadeca-2,9-dienoyl-CoA",0
9979,1001.514292,"C48H81N3O15P2","CDP-DG(16:0/20:4(5Z,8Z,11Z,14Z))",0
9980,1001.774243,"C56H107NO13","Galabiosylceramide (d18:1/26:0)",0
9981,1002.580975,"C48H92O17P2","CL(8:0/8:0/8:0/15:0)",0
9982,1002.767641,"C67H102O6","TG(22:5(7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))",0
9983,1002.897927,"C67H118O5","TG(24:1(15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/o-18:0)",0
9984,1002.955442,"C65H126O6","TG(14:0/24:0/24:0)",0
9985,1003.329224,"C37H64N7O17P3S","(2E)-Hexadecenoyl-CoA",0
9986,1003.529942,"C48H83N3O15P2","CDP-DG(18:1(11Z)/18:2(9Z,12Z))",0
9987,1004.206996,"C44H44O27","Chrysoeriol 7-[feruloyl-(->2)-glucuronyl-(1->2)-glucuronyl-(1->3)-glucuronide]",0
9988,1004.310279,"C54H52O19","Foeniculoside III",0
9989,1004.783291,"C67H104O6","TG(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9990,1004.913577,"C67H120O5","TG(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/o-18:0)",0
9991,1005.344874,"C37H66N7O17P3S","Palmityl-CoA",0
9992,1005.545592,"C48H85N3O15P2","CDP-DG(18:0/18:2(9Z,12Z))",0
9993,1006.436457,"C43H66N12O12S2","Oxytocin",0
9994,1006.798941,"C67H106O6","TG(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9995,1006.929227,"C67H122O5","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/o-18:0)",0
9996,1007.561243,"C48H87N3O15P2","CDP-DG(18:0/18:1(11Z))",0
9997,1008.634514,"C50H92N2O18","Ganglioside GA2 (d18:1/12:0)",0
9998,1008.814591,"C67H108O6","TG(20:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
9999,1008.908492,"C66H120O6","TG(22:0/18:2(9Z,12Z)/22:2(13Z,16Z))",0
10000,1008.944877,"C67H124O5","TG(24:0/22:4(7Z,10Z,13Z,16Z)/o-18:0)",0
10001,1009.506871,"C51H79NO17S","{[(1R,16Z,24E,26E,28Z)-1,18-dihydroxy-12-[1-(4-hydroxy-3-methoxycyclohexyl)propan-2-yl]-19,30-dimethoxy-15,17,21,23,35-pentamethyl-2,3,10,14,20-pentaoxo-11,36-dioxa-4-azatricyclo[30.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>g]hexatriaconta-16,24,26,28-tetraen-29-yl]methoxy}sulfonic acid",0
10002,1009.576893,"C48H89N3O15P2","CDP-DG(18:0/18:0)",0
10003,1010.248073,"C51H46O22","6-{[2-(3,4-dihydroxyphenyl)-6,8-bis[2-(3,4-dihydroxyphenyl)-3,7-dihydroxy-3,4-dihydro-2H-1-benzopyran-4-yl]-3,5-dihydroxy-3,4-dihydro-2H-1-benzopyran-7-yl]oxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",0
10004,1010.830241,"C67H110O6","TG(20:0/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
10005,1010.960527,"C67H126O5","TG(24:1(15Z)/22:2(13Z,16Z)/o-18:0)",0
10006,1011.97584,"C20H30N10O26P6","Guanosine hexaphosphate adenosine",0
10007,1012.37824,"C60H56N2O13","Gossypurpurin",0
10008,1012.487909,"C50H76O21","Licoricesaponin D3",0
10009,1012.528939,"C48H86O18P2","PIP(18:1(11Z)/18:3(6Z,9Z,12Z))",0
10010,1012.845891,"C67H112O6","TG(20:0/22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",0
10011,1012.939792,"C66H124O6","TG(15:0/24:1(15Z)/24:1(15Z))",0
10012,1012.976177,"C67H128O5","TG(24:0/22:2(13Z,16Z)/o-18:0)",0
10013,1013.277188,"C37H58N7O18P3S","trans-2-Enoyl-OPC6-CoA",0
10014,1014.254734,"C36H54O33","b-D-Glucopyranuronosyl-(1->3)-a-D-galactopyranuronosyl-(1->2)-a-L-rhamnopyranosyl-(1->4)-[b-D-glucopyranuronosyl-(1->3)]-a-D-galactopyranuronosyl-(1->2)-L-rhamnopyranose",0
10015,1014.467174,"C49H74O22","Fevicordin B 2-[rhamnosyl-(1->4)-glucosyl-(1->6)-glucoside]",0
10016,1014.576331,"C52H86O19","Quinquenoside I",0
10017,1014.861541,"C67H114O6","TG(20:0/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
10018,1014.955442,"C66H126O6","TG(15:0/24:0/24:1(15Z))",0
10019,1014.991827,"C67H130O5","TG(22:0/24:1(15Z)/o-18:0)",0
10020,1015.292838,"C37H60N7O18P3S","OPC6-CoA",0
10021,1015.535194,"C50H81NO20","delta5-Demissine",0
10022,1016.253899,"C36H58O29P2","Xanthan",0
10023,1016.596626,"C49H94O17P2","CL(8:0/8:0/8:0/16:0)",0
10024,1016.877191,"C67H116O6","TG(18:0/24:1(15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
